eye1,eye2,nose,mouth,head,image_path,label
"(0.17788784205913544, 0.6871665716171265)","(0.1797848492860794, 0.8708614110946655)","(0.2015199363231659, 0.8303110003471375)","(0.26256099343299866, 0.8374668955802917)","(0.16458000242710114, 0.601182222366333, 0.3254384398460388, 0.6452071070671082)",58_jpg.rf.f65c1b2e99c5cf3afe93e400df511513.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.5415809750556946, 0.5194545984268188, 0.129847913980484, 0.2455969750881195)",frame_14_6_png_jpg.rf.b065123c709f6039552871f8340896b7.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.3048704266548157, 0.23227660357952118, 0.29690298438072205, 0.24310842156410217)",Prone_52_jpg.rf.1bbbd297d28a62aa719cc31e0e32f42f.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.5548437833786011, 0.8692315816879272, 0.3704889118671417, 0.22447046637535095)",277_png_jpg.rf.d6ee112bba0a7801321bfc5feea2a4c9.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.5618585348129272, 0.11502232402563095, 0.5522993803024292, 0.2300446480512619)",Nanit_25_JPG_jpg.rf.93d634ec50cc32a590c98e65adcb2843.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Nanit_23_JPG_jpg.rf.ec99a22144783c25d435c9c28b1b3470.jpg,2
"(0.0784914642572403, 0.5541813969612122)","(-1, -1)","(-1, -1)","(-1, -1)","(0.5360770225524902, 0.35086789727211, 0.12426300346851349, 0.10700845718383789)",C7E5488D-D604-4720-BDA7-C312A75193DE_JPG_jpg.rf.e11e1e832dd3b3fa06609b7ca4118b9e.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8755876421928406, 0.2092461884021759, 0.24401164054870605, 0.38432860374450684)",Cubo_07_JPG_jpg.rf.ca9672c3f6fb672ba79278b11dd25a0c.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.12752583622932434, 0.6800727248191833, 0.23560519516468048, 0.5169453620910645)",baby10_jpg.rf.9dc2a796f1978aa74e0c56eceee41131.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.5270768404006958, 0.1527838408946991, 0.4757559895515442, 0.2645784020423889)",1163_png_jpg.rf.3b6cb52986cf897866e2d076252ce5e7.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.14433780312538147, 0.6123296618461609, 0.28768083453178406, 0.618316650390625)",Miku_13_JPG_jpg.rf.27dee751d40aafc1c4be9a4270c742ad.jpg,1
"(0.7464715242385864, 0.24173279106616974)","(0.6031456589698792, 0.2500341534614563)","(0.6943636536598206, 0.2679426074028015)","(0.6962810158729553, 0.31077343225479126)","(0.6148998141288757, 0.1987328678369522, 0.3482288420200348, 0.29396742582321167)",9_jpg.rf.2dc0baf402b7a5eccb6bdb5c447cb56d.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",frame_462_png_jpg.rf.af29446f304f7f0fa4e0d9296e0925fa.jpg,1
"(0.5810348987579346, 0.16748063266277313)","(0.5554116368293762, 0.4958224296569824)","(0.6749600172042847, 0.18382854759693146)","(0.5525014996528625, 0.49702996015548706)","(0.5097917914390564, 0.14323249459266663, 0.5130966901779175, 0.28559190034866333)",baby5_jpg.rf.e77995aa5c484a74efd4c712b9d1abb7.jpg,1
"(0.16857227683067322, 0.10045172274112701)","(-1, -1)","(-1, -1)","(-1, -1)","(0.14198793470859528, 0.2153792679309845, 0.2809755504131317, 0.42669644951820374)",Miku_06_JPG_jpg.rf.162dbc16a6ba1ba1063388cf6086b92a.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.7672930955886841, 0.9555171728134155, 0.1447215974330902, 0.08890418708324432)",frame_254_jpeg_jpg.rf.ca95b730f1d319b2e2c0ba112f292f7d.jpg,2
"(0.340970516204834, 0.39123544096946716)","(0.39622771739959717, 0.39287424087524414)","(0.3627285063266754, 0.40405958890914917)","(0.3635200560092926, 0.43411383032798767)","(0.39376115798950195, 0.384064644575119, 0.15180635452270508, 0.16182246804237366)",3E92ED90-1CE3-4D70-8596-9B73139D20A4_JPG_jpg.rf.26e9056e85b2345ccd4e9c8ea1d2c590.jpg,1
"(0.4854205548763275, 0.7912775278091431)","(0.30602937936782837, 0.8251625299453735)","(0.3737033009529114, 0.7700486183166504)","(0.34910276532173157, 0.7095363736152649)","(0.3976060450077057, 0.8200618624687195, 0.5044997930526733, 0.3590552806854248)",36_jpg.rf.00299b7300580524a693ec899c4460c4.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.6659892201423645, 0.3443523049354553, 0.10957030951976776, 0.1591990888118744)",frame_19_jpeg_jpg.rf.440a3ecb90fc0cc744260d22bbe8e7cb.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",youtube-14_jpg.rf.4a9081442df54d7c87dfd9387b8bf9bf.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.42890453338623047, 0.4881889820098877, 0.11869287490844727, 0.10132016986608505)",4E4D735D-142C-4DE6-9DD0-4AD5AD83CEDF_JPG_jpg.rf.17ad1c65bd4ffa19db64a8617d88ec75.jpg,2
"(0.5817685127258301, 0.6267382502555847)","(-1, -1)","(-1, -1)","(-1, -1)","(0.08406800776720047, 0.4987615644931793, 0.16542237997055054, 0.20421770215034485)",09938C45-03C8-443F-B8C5-DEB2D6CB3146_JPG_jpg.rf.a8d85066ebac4e2c02aff66a834e978c.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.14240993559360504, 0.2709288001060486, 0.26689574122428894, 0.5383181571960449)",baby18_jpg.rf.8e0705ad909bfca6dde0c1f1ebe064d9.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",2460_png_jpg.rf.ae72beac5f601f10e3fae662daa34164.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8232859373092651, 0.4235190749168396, 0.18239955604076385, 0.3199012875556946)",46_jpg.rf.a72e3dee201809afe5b54cf42f5dd91b.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",29_jpg.rf.689f73f19c4602b020a3f51fdd934dfe.jpg,1
"(0.01943054609000683, 0.1787746399641037)","(-1, -1)","(-1, -1)","(-1, -1)","(0.2760029435157776, 0.6318955421447754, 0.5484514236450195, 0.561811089515686)",Cubo_03_JPG_jpg.rf.66725d14330e12bfb0505428958fcc98.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Miku_03_JPG_jpg.rf.d7832d5055ef016ba92b4642b901d9a6.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.20150575041770935, 0.8790255784988403, 0.38407841324806213, 0.23052234947681427)",baby30_jpg.rf.5ddcdc5643ed98eb0e8e788a26cb2458.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.27817174792289734, 0.3259292542934418, 0.1094268336892128, 0.1601203978061676)",3671_png_jpg.rf.b0e07f5bb3022802127b9a21f5aa7874.jpg,2
"(0.8383769989013672, 0.6024106740951538)","(0.8055720329284668, 0.6832171678543091)","(0.8009464144706726, 0.6524044871330261)","(0.7665116190910339, 0.6306293606758118)","(0.8657671213150024, 0.5710145831108093, 0.26437991857528687, 0.32154959440231323)",26_jpg.rf.bf41d3f0985562a62ca8852d353f014b.jpg,1
"(0.8395062685012817, 0.6028064489364624)","(0.8056308031082153, 0.68194580078125)","(0.7961927652359009, 0.6442184448242188)","(0.7662006616592407, 0.6303611993789673)","(0.8654897809028625, 0.5720575451850891, 0.26561617851257324, 0.32411766052246094)",26_jpg.rf.bb421328c92e54b99eb450cd93b1cf69.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.44538670778274536, 0.038544006645679474, 0.20687048137187958, 0.07673417031764984)",frame_63_jpeg_jpg.rf.b0e05213c0694f8d3d2011e23b15b59b.jpg,2
"(0.3457362949848175, 0.13629448413848877)","(-1, -1)","(0.2681701183319092, 0.15309567749500275)","(0.26060160994529724, 0.19532586634159088)","(0.5030907988548279, 0.1323433518409729, 0.5640734434127808, 0.25198715925216675)",86_jpg.rf.c978d81d82d52fed6f602c244ed4b896.jpg,1
"(0.20298878848552704, 0.3351989686489105)","(0.3300275504589081, 0.31268244981765747)","(0.24952001869678497, 0.37452933192253113)","(0.2726219594478607, 0.46287068724632263)","(0.39132487773895264, 0.2722855508327484, 0.4776451587677002, 0.5399768948554993)",17_jpg.rf.0b187c64844a9a305c8237f5da6e6e2d.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.4857589602470398, 0.10802125930786133, 0.6663522720336914, 0.21503391861915588)",Cubo_07_JPG_jpg.rf.2ea5cd66ed53ae1a4e1fc9aea386fe1c.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Nanit_09_JPG_jpg.rf.c47d7cbe9835572d21efb08b40a920c5.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.5664743185043335, 0.25552254915237427, 0.09920711815357208, 0.15860238671302795)",Cubo_01_JPG_jpg.rf.ba39c8ac53e2fcb30db25f3be7c77584.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.7939025163650513, 0.8891913294792175, 0.37267056107521057, 0.21729812026023865)",3804_png_jpg.rf.4dac984f590c61bd164a8c23faa2fc33.jpg,2
"(0.789178729057312, 0.4259113371372223)","(-1, -1)","(0.8162999153137207, 0.5047653913497925)","(0.7758816480636597, 0.5573703646659851)","(0.6510413289070129, 0.3694300949573517, 0.5442913174629211, 0.47562843561172485)",Sideways_173_jpg.rf.ad6a8a05e1313dc64ecacf8b8559e719.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.19968119263648987, 0.1304566115140915, 0.3911304473876953, 0.2529396116733551)",95_jpg.rf.b83f6f809cbd2f3d111d3abd6d79b5b2.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Miku_03_JPG_jpg.rf.381b31fb8e3206a17b9f82d6d13ba7f4.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.5891820788383484, 0.24205847084522247, 0.0793376937508583, 0.13015441596508026)",frame_442_png_jpg.rf.804554f9bdbec315c0b80d0f53cb5898.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.27284446358680725, 0.620970606803894, 0.13719682395458221, 0.12247276306152344)",5D6CA9FC-3E05-4855-9EA5-0000986CF82C_JPG_jpg.rf.a806ce65484cd343e399aa1a26bc84f5.jpg,2
"(0.6917709112167358, 0.5896424055099487)","(-1, -1)","(0.6843286752700806, 0.5572007894515991)","(0.6437059044837952, 0.5510673522949219)","(0.6942687034606934, 0.533755898475647, 0.1783442497253418, 0.2078266143798828)",baby48_jpg.rf.075bb45b437f6c8969969cb68a78c653.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8047105073928833, 0.149854376912117, 0.3905790448188782, 0.29240769147872925)",baby21_jpg.rf.6aac49fa79e980b92d0556c84bec43ef.jpg,2
"(0.1622655838727951, 0.5909489393234253)","(-1, -1)","(0.1804584562778473, 0.5589942336082458)","(-1, -1)","(0.4996759295463562, 0.602533221244812, 0.1580181121826172, 0.10514096915721893)",baby5_jpg.rf.4e99313054e24ef4cc8aa2db7aefbcb2.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",frame_9_11_png_jpg.rf.5415bf7a49241e252d878901dc3c568f.jpg,2
"(0.14164164662361145, 0.6337884068489075)","(-1, -1)","(-1, -1)","(-1, -1)","(0.12815089523792267, 0.4227457046508789, 0.25471773743629456, 0.576302707195282)",Nanit_22_JPG_jpg.rf.0997d02c2d77cce7850ce947029bec36.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.13446830213069916, 0.4919186532497406, 0.2655910849571228, 0.4523254334926605)",1259_png_jpg.rf.709e1c3bafed876985f4ae23ba7e9e6f.jpg,2
"(0.40881162881851196, 0.9103915095329285)","(-1, -1)","(0.47712868452072144, 0.9135217666625977)","(-1, -1)","(0.30441388487815857, 0.8034285306930542, 0.5668363571166992, 0.3931429386138916)",6_jpg.rf.514a2a4551884a457f28babc7d5bea5b.jpg,2
"(0.5009890794754028, 0.12327132374048233)","(-1, -1)","(0.3767474591732025, 0.14696232974529266)","(0.34223276376724243, 0.20672626793384552)","(0.6393770575523376, 0.14976727962493896, 0.7194691896438599, 0.29953455924987793)",2_jpg.rf.328b28866a9034f7025c670230c16cd3.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.39259153604507446, 0.20357771217823029, 0.30533647537231445, 0.2505669593811035)",Prone_20_jpg.rf.2eb627c2788811f13941f6c4f034e01b.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",baby10_jpg.rf.7858e2e9f3134f72435ae4331eac5165.jpg,2
"(0.6103073358535767, 0.34132567048072815)","(-1, -1)","(0.5935572385787964, 0.3671472668647766)","(0.5660898089408875, 0.36378103494644165)","(0.6142326593399048, 0.3898330330848694, 0.1730799674987793, 0.15625691413879395)",3E92ED90-1CE3-4D70-8596-9B73139D20A4_JPG_jpg.rf.080ca349d34b532f6326a00ed46634c3.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8861351013183594, 0.8102141618728638, 0.22536201775074005, 0.37327688932418823)",3875_png_jpg.rf.ee49dbb3abaa417a84c3d73f6e35bfec.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Miku_10_JPG_jpg.rf.7a2a2656d6fc44cf739c95a7be01f8c0.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.38900575041770935, 0.8811209797859192, 0.3769245147705078, 0.22086258232593536)",9605_png_jpg.rf.a19adbfb7fc1d4e04e0147044c794d1a.jpg,2
"(0.38277846574783325, 0.38569632172584534)","(-1, -1)","(0.3539876937866211, 0.4038359522819519)","(-1, -1)","(0.47618627548217773, 0.3225840926170349, 0.28611066937446594, 0.271930992603302)",Sideways_130_jpg.rf.81d8de3818ded96c3e3722a7a23f228a.jpg,1
"(0.275307834148407, 0.2810792922973633)","(0.1592763513326645, 0.27067503333091736)","(0.1862793117761612, 0.3043493926525116)","(-1, -1)","(0.5121684074401855, 0.2448897808790207, 0.794114887714386, 0.3697811961174011)",Sideways_214_jpg.rf.3ce83334982ca19e19bb766f939fe17a.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.4017409384250641, 0.9374006390571594, 0.5860419273376465, 0.12519875168800354)",2531_png_jpg.rf.bc4782e4a9d27e11f550d6cf2f326057.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.14662215113639832, 0.8350080251693726, 0.29257407784461975, 0.325674831867218)",baby28_jpg.rf.1783e27bcade809488c3c23f31a38723.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Cubo_06_JPG_jpg.rf.cf062cf166e852af73c430a18e29af8f.jpg,2
"(0.5584463477134705, 0.7859058976173401)","(0.490588903427124, 0.7947580218315125)","(0.519383430480957, 0.7633587718009949)","(0.5131412148475647, 0.7201325297355652)","(0.5326442718505859, 0.793005108833313, 0.18544884026050568, 0.2478187531232834)",Supine_20_jpg.rf.d4f9da50e9cc2722a419cebf8bebcdb0.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.5788540840148926, 0.23734569549560547, 0.10878314822912216, 0.1488383412361145)",frame_551_png_jpg.rf.3375ac0f500da9cae60a4762634a3be1.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.6470366716384888, 0.3870781660079956, 0.19437046349048615, 0.11905036121606827)",frame_10_png_jpg.rf.aa9ee06e4f0e8c48b4e10aec016e8a67.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8049150705337524, 0.1885548084974289, 0.3901699483394623, 0.3730751574039459)",baby30_jpg.rf.6f594ba907ef045a84f8384c6659c4eb.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.6484010219573975, 0.6680981516838074, 0.24061307311058044, 0.18497323989868164)",baby6_jpg.rf.5905c11a78a800464aa13e9fe2c679c6.jpg,1
"(0.30063360929489136, 0.6992201805114746)","(0.369650661945343, 0.7797577977180481)","(0.35584932565689087, 0.7233295440673828)","(0.38927167654037476, 0.6846671104431152)","(0.3126945495605469, 0.7317367792129517, 0.2920799255371094, 0.34207916259765625)",baby38_jpg.rf.2c895d563e0ed15f730a96e8b7b9eca8.jpg,1
"(0.519550621509552, 0.4672571122646332)","(0.4074113368988037, 0.49501878023147583)","(0.48770084977149963, 0.5152415037155151)","(-1, -1)","(0.39413726329803467, 0.4351555407047272, 0.36612972617149353, 0.25631219148635864)",frame_14_1_png_jpg.rf.a997a6beb7d412283fe900c0d8f0468b.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.5204931497573853, 0.8719515800476074, 0.7494657635688782, 0.255636990070343)",61_jpg.rf.223b7dc44b63395b9fed7f029a817203.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.7028870582580566, 0.5799782872200012, 0.43732452392578125, 0.6686090230941772)",baby40_jpg.rf.e3030624aee13623a92f61d6bbb33464.jpg,2
"(0.21026185154914856, 0.5679160356521606)","(-1, -1)","(0.2562263607978821, 0.6121098399162292)","(0.3268154263496399, 0.6061612367630005)","(0.2088170051574707, 0.4674983024597168, 0.4135581851005554, 0.34747228026390076)",19_jpg.rf.9dbd2f1ccc763f82893210045ddec633.jpg,1
"(0.3854513466358185, 0.8722473978996277)","(-1, -1)","(0.3225972056388855, 0.8541268110275269)","(0.327583372592926, 0.8107513189315796)","(0.4530010223388672, 0.8788607716560364, 0.35682412981987, 0.2409713715314865)",37_jpg.rf.55fb3efc64831f61eefe5f29de348680.jpg,1
"(0.3533552587032318, 0.22564825415611267)","(-1, -1)","(-1, -1)","(0.4544689655303955, 0.4780970513820648)","(0.8928520083427429, 0.3793877959251404, 0.21247825026512146, 0.3828023076057434)",9500_png_jpg.rf.5da36a75e087f9edc2422c348191c2a1.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",frame_305_png_jpg.rf.153e7f1a26fdb26d4935ed569363e436.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.24003510177135468, 0.13924357295036316, 0.47971171140670776, 0.24727797508239746)",9480_png_jpg.rf.ee3cb968cebb4ab3053386363a74d962.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8668428659439087, 0.4837326109409332, 0.26414141058921814, 0.4581083357334137)",1190_png_jpg.rf.954c940c7095304b2c3f1ee2822ffdd0.jpg,2
"(0.8165557980537415, 0.6103651523590088)","(-1, -1)","(0.8106929659843445, 0.6407334208488464)","(-1, -1)","(0.8707521557807922, 0.5288679003715515, 0.24576334655284882, 0.2741486430168152)",baby35_jpg.rf.42dbf995b2fb1600fc1cf0258f6fbed0.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.4445289969444275, 0.22342415153980255, 0.24004611372947693, 0.17842301726341248)",Sideways_154_jpg.rf.b1a9111ad8c300cb02e6e2443d467f9a.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.5047124624252319, 0.7452540397644043, 0.18684062361717224, 0.20248547196388245)",760136E4-D26A-4800-B832-5AF454DAD536_JPG_jpg.rf.d5a59421ad4d227be93cb335cee7cd72.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",frame_6_6_png_jpg.rf.e9d6079295d9050766cfc603a490bfca.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.39251241087913513, 0.8597816228866577, 0.39296263456344604, 0.1868305653333664)",922_png_jpg.rf.384a4a3f0235a6882d0a937f30284667.jpg,2
"(0.2312844693660736, 0.2159929722547531)","(-1, -1)","(-1, -1)","(-1, -1)","(0.18771806359291077, 0.3902292847633362, 0.37543612718582153, 0.5591656565666199)",baby11_jpg.rf.06bcd959732c01a35acf973fb3b28ca9.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.1435140073299408, 0.7102254629135132, 0.27442026138305664, 0.38857460021972656)",2002_png_jpg.rf.eda6a34969e29aeb3b6b162783af85ec.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.4038335382938385, 0.5934349894523621, 0.08480796962976456, 0.14023704826831818)",4000_png_jpg.rf.c5e05a4e32a86977592a6e62a45a509e.jpg,2
"(0.31773820519447327, 0.25890541076660156)","(0.35665255784988403, 0.2646179497241974)","(0.3374696671962738, 0.2820144295692444)","(0.338371604681015, 0.31603342294692993)","(0.3202694356441498, 0.2480967491865158, 0.11796798557043076, 0.20284466445446014)",42_jpg.rf.fb451aec4810beaea08793d2ce7dfd3f.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.18535856902599335, 0.8783017992973328, 0.3704955577850342, 0.23605117201805115)",3862_png_jpg.rf.a8ed961f89b3bc1292e0045871533d9a.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.15888866782188416, 0.4421246647834778, 0.28488436341285706, 0.37697315216064453)",278_png_jpg.rf.cc8c299de5f5e8e18502231ea8d44ecc.jpg,2
"(0.164526104927063, 0.3035053312778473)","(0.144428551197052, 0.46790140867233276)","(0.19789941608905792, 0.4233425557613373)","(-1, -1)","(0.16339829564094543, 0.30065956711769104, 0.32637760043144226, 0.5133679509162903)",baby33_jpg.rf.6f1d1b725c77e78d86a077cb44a4745b.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.4062291085720062, 0.49659210443496704, 0.4473312497138977, 0.49718254804611206)",Sideways_89_jpg.rf.a6f56a333a91ad3618c02ae3c2158a73.jpg,1
"(0.4085724949836731, 0.08451219648122787)","(-1, -1)","(0.3394712805747986, 0.0844978541135788)","(0.3203842043876648, 0.12459693104028702)","(0.49152475595474243, 0.11230975389480591, 0.4270861744880676, 0.22461950778961182)",baby15_jpg.rf.9682883e3c49e4182114afe5daaee59b.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Supine_21_jpg.rf.06f489acb42bf5e4508c0feb734fa7bc.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.2557222247123718, 0.18804743885993958, 0.3414110541343689, 0.3354291319847107)",89_JPG_jpg.rf.b0e5c2bb6ca80a331d14592679ea9ab3.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8873835802078247, 0.7991473078727722, 0.2227916717529297, 0.3851903975009918)",3683_png_jpg.rf.f41aec4501089f6b2b830eacdeb08c78.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Nanit_36_JPG_jpg.rf.c0f7f950e168f4909a427c1674a19914.jpg,1
"(0.7968534231185913, 0.08148346841335297)","(0.8811397552490234, 0.11627355962991714)","(0.8233351707458496, 0.11493539810180664)","(0.7546553611755371, 0.20262961089611053)","(0.8544168472290039, 0.15285775065422058, 0.28958240151405334, 0.30319762229919434)",baby46_jpg.rf.a93e8cbe093b76b982cd77d5d58fed4f.jpg,1
"(0.5390481948852539, 0.5624788999557495)","(-1, -1)","(0.5694673657417297, 0.5265651941299438)","(-1, -1)","(-1, -1)",Sideways_68_jpg.rf.d6dad8527007a9cc1d3d02f29931a291.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.858508288860321, 0.1539752036333084, 0.2822273373603821, 0.25613850355148315)",Cubo_08_JPG_jpg.rf.8836378336b9d4bc26de96789264a4f4.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",868_png_jpg.rf.0388b584e51ef8927087c1c715696c1e.jpg,2
"(0.07987336069345474, 0.22766169905662537)","(-1, -1)","(0.07715396583080292, 0.2646205723285675)","(0.09739784896373749, 0.30022019147872925)","(0.20794300734996796, 0.17582248151302338, 0.39588919281959534, 0.33092233538627625)",44_jpg.rf.7398ab6edc38e0b17775bac268983d81.jpg,2
"(0.5180850028991699, 0.769888699054718)","(0.4185965657234192, 0.7784285545349121)","(0.447050005197525, 0.7491261959075928)","(0.437985897064209, 0.7115104794502258)","(0.5242659449577332, 0.7815170884132385, 0.3065239191055298, 0.20695257186889648)",16_JPG_jpg.rf.92fa1e8109c6a6d7165fb2e68833da92.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(0.4902172088623047, 0.4859861433506012)","(0.5246211886405945, 0.4536169171333313, 0.1397601068019867, 0.10053519904613495)",27_jpg.rf.9f2a8146dfdbbebde184e233751d9527.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.23695719242095947, 0.43915826082229614, 0.24690623581409454, 0.13708417117595673)",frame_4_png_jpg.rf.77717a596ad0a15476d06193e4276276.jpg,2
