right_eye,left_eye,nose,mouth_right,mouth_left,image_path,label
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Cubo_09_JPG_jpg.rf.649085c25ead691f30953d6f0064066f.jpg,1
"(355.0, 139.0)","(313.0, 131.0)","(324.0, 157.0)","(339.0, 188.0)","(308.0, 182.0)",Supine_20_jpg.rf.7e0dc9526824728933d791274b7449cc.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Nanit_19_JPG_jpg.rf.df7c627a5f9c198d6a1344aaf63d201c.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",2363_png_jpg.rf.d738d93bce114c08453b23f0d217481e.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby28_jpg.rf.98f085acf0be7277623d2505388b7405.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",9_jpg.rf.b8fe051935b848b3d5f61fe36cc7ac04.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",1939_png_jpg.rf.72c17334dd71227095eac8f7d6a3b814.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Nanit_10_JPG_jpg.rf.a90bf74d0f1bb8e784cb1ff6177f4116.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",71_jpg.rf.f753e7c7aa11c69f178803e522d30494.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",5_jpg.rf.b4dc8679cf7092157bd13b0a5ec45082.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby23_jpg.rf.837111f07d2e35034a3445f38f3a4c44.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",3804_png_jpg.rf.21364bdb0660fe42efc5675ffa38be2d.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Nanit_22_JPG_jpg.rf.fafabb53fef00f1ce0dfc3e366133a14.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",1251_png_jpg.rf.6fd048cc82a762d09c13e0f1311f9dd7.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",73_jpg.rf.b163eb4551ce0da76500cdb2b9c44203.jpg,1
"(427.0, 164.0)","(402.0, 165.0)","(410.0, 177.0)","(421.0, 195.0)","(400.0, 195.0)",3819_png_jpg.rf.2db5aa392c21899d717b6406addf173f.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",frame_95_jpeg_jpg.rf.298cb409dabcf01df4fb7288f59a4fa5.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",frame_550_png_jpg.rf.2094bea8fb8539ee2a0e0110fe4edcea.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Cubo_03_JPG_jpg.rf.26178d8c404df200bddca5241c282c54.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Cubo_03_JPG_jpg.rf.436a12cffb72f87d33c6630c7551d3fd.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby32_jpg.rf.464f3827b86d075951553f73a076dc74.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",46_jpg.rf.5a7d0e3489b9ef5eff45ae3db2f899fa.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",2_jpg.rf.b5123ce31f26d328af287f9d3e0e3e42.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby26_jpg.rf.7ed552e9e4e727b9e016897a1e5d49b8.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Miku_07_JPG_jpg.rf.ddd55847e6a49232e351ed835e30a8a7.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby50_jpg.rf.06ecc03c6b7e2535bfdb28247a8a5800.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Cubo_01_JPG_jpg.rf.8e914e1deff6864a69b09e39e8ee2ed3.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",50_jpg.rf.621244d0f6bc1668d81c07152dc797b2.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",IMG_0417_jpeg_jpg.rf.a7ab75080e7fce183857e5700b1ea77f.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby25_jpg.rf.9d6232da15c99d7abcc4dd8a64a705a3.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",3791_png_jpg.rf.efdd933aa1f2d373b16185b842e7cf65.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",4BC3725B-9303-4AFB-9691-E9FA4EF41E68_JPG_jpg.rf.fdaa412eec14ea7482f03869d0c17171.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Miku_01_JPG_jpg.rf.fef2ccb1a0d5f8eaad7882d4fa533062.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Prone_172_jpg.rf.ca4f79db3d2d42c311483e3bab58652f.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",20_JPG_jpg.rf.8d6648a912f0047bce13b490d95aed2e.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Nanit_16_JPG_jpg.rf.2c60f4d77b0b82df4d81a6f7c9d98012.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby19_jpg.rf.ad82326512e8a8d37b14cc61dc8046a8.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",9491_png_jpg.rf.cc3cf3ca6e30167f0e59997c3e4d7066.jpg,2
"(179.0, 24.0)","(157.0, 25.0)","(165.0, 43.0)","(178.0, 55.0)","(161.0, 56.0)",474_png_jpg.rf.95b0d2e980704aa432066cff5f182ce4.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby43_jpg.rf.ccb7a3ff4505b48958e84b96f1861539.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",901_png_jpg.rf.d7948fdfdfd5eb3ac663dd19efd0f1a8.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Miku_13_JPG_jpg.rf.7663da0aed3d567e0d4076e0cafed90e.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",13_JPG_jpg.rf.65705cbb67fb6c28ed08e3457d0aee1d.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Nanit_36_JPG_jpg.rf.4334b5bd720abc7822e65b9816a5e1bb.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",5_jpg.rf.d5893548f6b9301d0b6c4160b971556f.jpg,2
"(173.0, 303.0)","(159.0, 302.0)","(165.0, 310.0)","(168.0, 321.0)","(158.0, 320.0)",baby17_jpg.rf.b4a91ae3f8917916bf3459cfa6ca411b.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",32_jpg.rf.f90b8ca50035562d660269b92deeec27.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby18_jpg.rf.e275574b233a855204e1d4b0b42f7f94.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",FE8F6923-15A5-4769-9217-287A8C0D0784_JPG_jpg.rf.4a4de2a21bd764a713f4140b902b9f10.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",140_png_jpg.rf.e7b6a45bc3316fc8e8e42f471ee11bce.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Supine_59_jpg.rf.dd5d75662f306dbd8dd45fe67feed6bb.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Nanit_09_JPG_jpg.rf.7a60e38b65e1a490ac2f6a2ba26a5903.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",46_jpg.rf.4922394452c557fd39cef94cc2370115.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Supine_147_jpg.rf.b64aa7fa92d9cad8785cadabd03f57b8.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Cubo_09_JPG_jpg.rf.93369b48cfc92c0ead0e29140f9b9434.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",70_jpg.rf.fddfc05bac58a2c21da1c61b6a1d2efe.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",28_jpg.rf.1c88edcea89c3cf29da76c368c639dd2.jpg,1
"(379.0, 126.0)","(350.0, 121.0)","(349.0, 143.0)","(368.0, 168.0)","(347.0, 165.0)",baby5_jpg.rf.c382853c9227f2ccfccd0969746b8bd2.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Nanit_23_JPG_jpg.rf.758f9a0df2c548b1790b40874ef6a3bd.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Cubo_03_JPG_jpg.rf.efb7a3e5ab858733efdd4472f44b5c9e.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",61_jpg.rf.8511f09b7bb5f5d259ed92579be160cc.jpg,2
"(322.0, 117.0)","(289.0, 120.0)","(323.0, 127.0)","(331.0, 154.0)","(305.0, 157.0)",frame_6_16_png_jpg.rf.ceac4cc39aa347179126ce5f79e356e7.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",26_jpg.rf.45351ef9c5198cf28df1860eeaa2e143.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Nanit_29_JPG_jpg.rf.3cbb5995b2341e4a2fba5dddefb55727.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",76_jpg.rf.8e894ba735636d99266826f6c2475afd.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",39_jpg.rf.f38725bc80f7d90d67a1e240dc1528e5.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",65_jpg.rf.6bd8f56e0b16fce9bf6400b12594aa34.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby26_jpg.rf.9986a6620229055e81ae00b8dee8fe1c.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Miku_04_JPG_jpg.rf.b2a5e8f69dcef6b6ab95fe95a5082d18.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",frame_1_11_png_jpg.rf.c4b08d7c6dfdeb2ef5bea2a6833fcbc4.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Sideways_82_jpg.rf.5c8a26b8c531c383882231e45c78a9ef.jpg,1
"(448.0, 113.0)","(364.0, 132.0)","(402.0, 157.0)","(455.0, 197.0)","(386.0, 213.0)",36_jpg.rf.141ced579e9f285d61267662f7b42cb9.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby23_jpg.rf.153bb9c9e24eb3051434d9d964ec2919.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Sideways_92_jpg.rf.4537a6bbd45d68cead65125917c0f0e7.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby45_jpg.rf.42b593254ccfec795c69e2bab4166f48.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Nanit_37_JPG_jpg.rf.f35404ff3f8d5f6465f81d400e669d9c.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",frame_14_2_png_jpg.rf.85bc3418650ac47fed15ae07d34c1121.jpg,2
"(457.0, 485.0)","(416.0, 510.0)","(444.0, 526.0)","(474.0, 544.0)","(446.0, 564.0)",baby4_jpg.rf.3df7e9db8133de743149b458390c4f62.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",94_JPG_jpg.rf.b9f5601a273d50cbad3c0fb79526fcf9.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",30_JPG_jpg.rf.4c2363ee59d440e6ee3e3da60ab57eed.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",6_jpg.rf.d1b881d2b9dd22be5b9a9c4061ae9303.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Miku_07_JPG_jpg.rf.41ad62f5f187f4e3747eede26a2947a6.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby35_jpg.rf.419b304ecf04b7aea1074506a18e97b6.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",3649_png_jpg.rf.ee61e11cfe4df9a38e6262a95ff7f93f.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",45_jpg.rf.0c781ab90a5c1cf1f9cb069c05262e1b.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",frame_3_8_png_jpg.rf.673490e3794c48e023329886758a1d32.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Miku_10_JPG_jpg.rf.800348b3244c10d6477a837889460d06.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",45_jpg.rf.c9e0aede2443f8ca2e9d394bb0c5790d.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Miku_04_JPG_jpg.rf.08f4460ae9cf00364d61a5d65306fe1f.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",100_jpg.rf.1a7da49999faa8dd0d76f40cb849b8ef.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",3666_png_jpg.rf.3c6547dc53b1798eb25dd4db52d33635.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby49_jpg.rf.9209adaa72a50db245fb688bfaca7f28.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Miku_07_JPG_jpg.rf.56e83c694a5af22185891bc7337f8afc.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",3600_png_jpg.rf.611afef9fc2e0fb65e1c7251c0ecc63f.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",7_jpg.rf.ee39674fe6822768cf66351bb7d4d270.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby28_jpg.rf.b98a071f920376c78ab9dac6c0321d5e.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Cubo_05_JPG_jpg.rf.24d5a5c7d3384ece68cbc8422f9be1df.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",33_JPG_jpg.rf.9cabc69bbff0d6e5e1946cfd562dff30.jpg,1
"(230.0, 88.0)","(203.0, 91.0)","(193.0, 120.0)","(226.0, 149.0)","(204.0, 150.0)",baby36_jpg.rf.1698207c1e744e5b052076859aa593a2.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",50_jpg.rf.a00537388afbc1417479b617f3d99f3f.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",140_png_jpg.rf.e63e55dbe0e7ccd3af8dfa03273c4400.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",36_jpg.rf.f528d75561ff4b1ea662d0ae67c7ca91.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby33_jpg.rf.7577eacc3467a8caacbf88581316cea1.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",83_jpg.rf.5cc7b8e252b7ca8bd89d175f6b9d8525.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Cubo_05_JPG_jpg.rf.0f6816821e44aaf36d74f1a4846eb74f.jpg,2
"(556.0, 117.0)","(540.0, 118.0)","(545.0, 130.0)","(554.0, 137.0)","(542.0, 137.0)",5_jpg.rf.55d4997cd4bceab5ebd5342efd9d11ba.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",49_JPG_jpg.rf.cbd98c7aee44cee941d83faf1c953357.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",86_jpg.rf.83cfe3f46ea1c80165524c477462d3d3.jpg,1
"(467.0, 265.0)","(447.0, 254.0)","(432.0, 271.0)","(445.0, 299.0)","(429.0, 290.0)",baby44_jpg.rf.5aa6c6e7bda717a7fb031b57910afe04.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Miku_11_JPG_jpg.rf.46435c5e8659c55c3e99caead898e939.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby9_jpg.rf.96d31c6dfbf7fd5dd6d42c0b96c173a7.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Nanit_36_JPG_jpg.rf.0d22e405e497d269865b53c9e41ba5e0.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Nanit_17_JPG_jpg.rf.db02595711ce5171541126dafbbf9fda.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",11_jpg.rf.2da2098bf696b823065248f28706b9b4.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",85_jpg.rf.de707d99dd40c5ebf23b985439706474.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",frame_1206_png_jpg.rf.d84c46153495a3ce87fd3f00068d74c9.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby40_jpg.rf.1e96acb96c463b0f5ed856ceb562091b.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby4_jpg.rf.a1ec62aeefeba94f59c89984a56f29de.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",2392_png_jpg.rf.3e5e62e6d1096406bf060138b71bd22d.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby47_jpg.rf.e169ae3897b246bd159b627741fd5f8b.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",1190_png_jpg.rf.fd00d9a7cc71d6a1c87294f7ebe42316.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",frame_71_png_jpg.rf.b31b814ccd6858fb6dc84bf68a8a070f.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby14_jpg.rf.66b56e0effd70dd59e2d2ef20ebb18db.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",IMG_0445_jpeg_jpg.rf.c600ce05f407cff4e72bc1caad1f51e3.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",35_JPG_jpg.rf.c24fd302e2e59dec953b3575a2c818eb.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",8_JPG_jpg.rf.6e3ad2c7144ba493fb80ff04d32a6eb1.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby35_jpg.rf.a492155afd7f4340db56b345f513b367.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",1214_png_jpg.rf.679f5cd3cb4fe9a9e17cbd8a3fbe8013.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",56_jpg.rf.af5158fd201208bf4f7cebe864829f0e.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",24_JPG_jpg.rf.c19013249fead3871c6778b1beafdfe0.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",4_jpg.rf.240b5c066ebb364c96efeb6f46f0b4eb.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Miku_03_JPG_jpg.rf.7463c3ce7b0935499e47c628e0345735.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Nanit_38_JPG_jpg.rf.e8712edf8bc00e694c4c34df6f6cf1c3.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",A5346C96-6C05-4CBA-9D9E-90A42CDC1A3E_JPG_jpg.rf.cc7a0e3ecc302381d2b6b85cf6388ee7.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Nanit_23_JPG_jpg.rf.ac475723b7bc33d8c8d57146a5ffd405.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",901_png_jpg.rf.8d45a33763efeae3a2d905cd78c74aee.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",28_jpg.rf.a095490bba664386d2c3d6f6bb085d6b.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby25_jpg.rf.f645f122d405acf2798b02ccf928856b.jpg,2
"(341.0, 170.0)","(303.0, 181.0)","(309.0, 188.0)","(337.0, 210.0)","(307.0, 217.0)",Supine_58_jpg.rf.2d3bae61bf5abadb021ed8a005404292.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Sideways_108_jpg.rf.57f6b08763d6b4083fadbd25c2f16c09.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby35_jpg.rf.b357878bb73569c731613a9738f39af9.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",66B1CA7C-1061-496D-95C8-61AB7AFAC91D_JPG_jpg.rf.e7f2c31944b53bc184cfd4f45152e843.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby35_jpg.rf.22c982e1f6d12e45fe311c0bbc0f2e81.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",6_jpg.rf.1fdadb8a76966958356c34b7bf895e7a.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",58_jpg.rf.4dbdfcffbf4838b843d6412127801aeb.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",frame_7_png_jpg.rf.1cb6280cb42159e67a825cc78d653440.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",frame_93_png_jpg.rf.c9b79740e036c1cb61555291c3fecfbd.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",3600_png_jpg.rf.85822e121154dc86413bc2d50c0e674f.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",9605_png_jpg.rf.041c7b5c7a8471da0a447bc3096cce44.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",7C13AF72-DD1A-45A3-898E-5B9184DFAA6E_JPG_jpg.rf.a87d1ed023fcd6ad20642018824fb2ae.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",76_jpg.rf.4559e5f1ca92bbd1f9ee90ceac0be0b3.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby11_jpg.rf.c3deebe8ddcf7632a255d9c29a787936.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",3671_png_jpg.rf.c0f89475dcacb3819667afb6d22bf40b.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby33_jpg.rf.66c1803217c2cc5fcdd25673b39b7db0.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",26_jpg.rf.3c193cf9df1805cdc4fbaf3cb307bde9.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",19_jpg.rf.1a4730ddd931709b70e1069d95ca1b70.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",38_jpg.rf.24340bf3991cf96de8e251e4dc8babb0.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Miku_06_JPG_jpg.rf.3a957a951496a7b00035183f70762acd.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby31_jpg.rf.d3a47e89e60cf25632729889c9cd5662.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby31_jpg.rf.5f62b93040e7f0a32614cc0ace8b234f.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",3707_png_jpg.rf.842bbeb5fc6da1a1b6590494a9583400.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby5_jpg.rf.afcdbf91ddb82519b7cf58935d9fce79.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",15_jpg.rf.9bbea20fb2817722881d8510a3ec97f3.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",Cubo_06_JPG_jpg.rf.8ee5409def04f2f03fd76235aaf25f0c.jpg,2
"(354.0, 259.0)","(316.0, 258.0)","(332.0, 273.0)","(348.0, 295.0)","(318.0, 295.0)",8BAB8077-D9B0-4C0C-9ABA-7C70FC197CFD_JPG_jpg.rf.9dce635170837f2c7a4dd6e0c43863ac.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, 1)",baby33_jpg.rf.5be49c615d85577445dafdbbaeb02b16.jpg,2
