eye1,eye2,nose,mouth,head,image_path,label
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Miku_10_JPG_jpg.rf.0202c74d6b7c974b4c36be0c7eb83243.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",33_JPG_jpg.rf.9cabc69bbff0d6e5e1946cfd562dff30.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",760136E4-D26A-4800-B832-5AF454DAD536_JPG_jpg.rf.d5a59421ad4d227be93cb335cee7cd72.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",38_jpg.rf.75e392b1f23c568338d73eedb1106ca6.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Cubo_06_JPG_jpg.rf.cf062cf166e852af73c430a18e29af8f.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",9_jpg.rf.a32165162d5dbd8fda9bd45624040157.jpg,2
"(-1, -1)","(-1, -1)","(0.7130557894706726, 0.7717905044555664)","(-1, -1)","(-1, -1)",Nanit_19_JPG_jpg.rf.8b9fcbebc1cb39029621bb8f2b75ee0f.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",27_jpg.rf.f79eb23f74bfc7afca3d4418108850e0.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",57_jpg.rf.f937bb80f559398e814ff0a3f7f27f0d.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.18712115287780762, 0.5943818092346191, 0.35535192489624023, 0.48609083890914917)",36_jpg.rf.b4811f1bc1d2e9a081e538f320bf5661.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.1952551305294037, 0.665436863899231, 0.38469433784484863, 0.6647065877914429)",20_JPG_jpg.rf.1c6fbbc6b2f86fbb17d1b15803c4c368.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.4892668128013611, 0.09523536264896393, 0.973708987236023, 0.19047072529792786)",baby45_jpg.rf.edb9796225ea89502f18f56f45abb6f7.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",37_jpg.rf.6b8e916c5c910713a118320fd59a8974.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",8248_png_jpg.rf.0af27ea42f3ef3005eca2bd5a30eb3d3.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.18319369852542877, 0.21250426769256592, 0.3413383662700653, 0.38328975439071655)",44_jpg.rf.f40c35008166b170cb8d556a671fd3da.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",youtube-13_jpg.rf.74241ece01d286ae3918eb7ce58ca5d0.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",3836_png_jpg.rf.9a90e7e10edd125285d59c4a534171cf.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",baby23_jpg.rf.3dfae94f7da032c1080e8590b388e318.jpg,2
"(0.3303450345993042, 0.3092796206474304)","(0.2048640251159668, 0.3372315764427185)","(0.24771051108837128, 0.371782124042511)","(0.2713893949985504, 0.45888978242874146)","(0.38465461134910583, 0.2738514244556427, 0.4605322778224945, 0.5448195934295654)",17_jpg.rf.516ac2e8e52502786d7aaf09da7e0637.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",baby36_jpg.rf.9c27e2a04e62d0c405a637e79904ae6b.jpg,1
"(0.1882360577583313, 0.6675646305084229)","(-1, -1)","(-1, -1)","(-1, -1)","(0.15802454948425293, 0.7344772219657898, 0.31501322984695435, 0.38870754837989807)",baby20_jpg.rf.bddeda7a91d3c83e2998a27e6fdbdd3a.jpg,1
"(0.645903468132019, 0.22252659499645233)","(-1, -1)","(-1, -1)","(0.5725533962249756, 0.31628602743148804)","(0.5217159986495972, 0.1938590705394745, 0.4971535801887512, 0.3866088390350342)",41_JPG_jpg.rf.2c820fa191f6101f696676682c2be6fb.jpg,1
"(0.4890248775482178, 0.23493142426013947)","(-1, -1)","(0.42362451553344727, 0.27492350339889526)","(0.4551182687282562, 0.33412685990333557)","(0.5217416882514954, 0.20219829678535461, 0.3893952965736389, 0.33783626556396484)",4_jpg.rf.685f02972cb8df470e447e58e3d23402.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",20_JPG_jpg.rf.b0ca436a6329125e96f8c9b46b68fc5c.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Nanit_22_JPG_jpg.rf.a7083a4f05d040c14241f5bf310ed81c.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",baby10_jpg.rf.8763a5ce38adc3e40350173272017170.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",20_JPG_jpg.rf.38d658f5005e6309a254b7a9278ffbb4.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Nanit_19_JPG_jpg.rf.53feaf556420e6bedca03a616df4a946.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",14_JPG_jpg.rf.fe49bac648f56a2c5630c80daea2bd7a.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Nanit_37_JPG_jpg.rf.0e82eff907368c9cbc949f92213ea484.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.5095353126525879, 0.49788522720336914, 0.9634994268417358, 0.9929889440536499)",Miku_01_JPG_jpg.rf.65797d1a0f847aa2cf5ee79cf8f9f8e2.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Miku_07_JPG_jpg.rf.e122533f33d557626a0016d92aeb8576.jpg,1
"(0.48913535475730896, 0.4030657708644867)","(0.5582020878791809, 0.4072163999080658)","(0.5205358266830444, 0.41923484206199646)","(0.5180319547653198, 0.44592276215553284)","(0.5373882055282593, 0.396273136138916, 0.16360768675804138, 0.15536603331565857)",8BAB8077-D9B0-4C0C-9ABA-7C70FC197CFD_JPG_jpg.rf.9dce635170837f2c7a4dd6e0c43863ac.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",88_jpg.rf.a44c687ea85da25800dbd8e7963d7f5c.jpg,1
"(-1, -1)","(-1, -1)","(0.3249633014202118, 0.3979012966156006)","(-1, -1)","(0.3129328787326813, 0.36798420548439026, 0.2571234703063965, 0.15272149443626404)",Supine_95_jpg.rf.66702ef362460fa686e1b4ac4faee4ad.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.529739260673523, 0.570912778377533, 0.9405214190483093, 0.8472626805305481)",baby16_jpg.rf.d095dd1e90f540699515ce56b428dd43.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.5668522119522095, 0.18920744955539703, 0.4193906784057617, 0.1815246343612671)",frame_6_14_png_jpg.rf.b0f9e26cdae7bfc49d62ad959fe90788.jpg,1
"(0.21253736317157745, 0.28914839029312134)","(-1, -1)","(0.28701135516166687, 0.27607980370521545)","(0.257272869348526, 0.501632034778595)","(0.22246412932872772, 0.20421437919139862, 0.44289788603782654, 0.404462993144989)",baby47_jpg.rf.34781a2480eef7c2f934ee232ff7ab46.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",1940_png_jpg.rf.e1074ec1d094b7ee6b6afb89d5a9d1f5.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",60_jpg.rf.89052bedee82489a9bb764b46e1a3beb.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.38198643922805786, 0.3846624791622162, 0.11276159435510635, 0.08957567065954208)",1753CED1-B922-4883-97F0-E249A86DA06E_JPG_jpg.rf.1fc74f94b18e06ea441d0b19db11197d.jpg,2
"(0.8575118780136108, 0.3239040970802307)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8167198896408081, 0.2826603651046753, 0.3014909625053406, 0.3049604892730713)",13_JPG_jpg.rf.2511071277de2ee620f9c06274fee759.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",32_jpg.rf.592a7bf9d181eeb5619f44187004ea18.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",frame_34_jpeg_jpg.rf.df4436812825988a36c582feabd5d9a9.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.6328104734420776, 0.36345845460891724, 0.38596266508102417, 0.2959066331386566)",Prone_10_jpg.rf.aa66c561166bd9fdc301598077ef3f0b.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.12600114941596985, 0.4679546356201172, 0.21425104141235352, 0.35524386167526245)",27_jpg.rf.a8512cbcfb9767ba8099a07666ea1f91.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",122_png_jpg.rf.b680e614cb44aa1ef0ba9a547373c40b.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",baby23_jpg.rf.cd7b96161bcff67060328adb30db3bb8.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",baby30_jpg.rf.91f85a67371b2f31bf79e9e79b611833.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Miku_11_JPG_jpg.rf.1e10abe4183a117a9c856f47dcb31ed6.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Nanit_36_JPG_jpg.rf.a8e3fd57db5539546084b5b8273584cc.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",baby9_jpg.rf.67a81a7352b46b4dd30bfaae57f776bd.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Miku_11_JPG_jpg.rf.cdac56c0764272316eda174f7da1ff6f.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Cubo_04_JPG_jpg.rf.c92cac1ff68bb42592349b9708e4e399.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",frame_119_png_jpg.rf.f5d15498d4ec13f4f9b3c7e726e71d71.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.13881872594356537, 0.503512978553772, 0.27110105752944946, 0.9712280035018921)",baby18_jpg.rf.1aa68c3b15715dbefee28be30724215f.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",1201_png_jpg.rf.4763a7f764cd9fef3200f78de1379cea.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",80_jpg.rf.9d619341abdc482fb162d71c74b58e91.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",frame_9_jpeg_jpg.rf.2466011fb7c63ca84d5eebde7337bed1.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",frame_3_8_png_jpg.rf.1ac70d173e35daaf95956b8def09f5c1.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.6539179086685181, 0.3258650302886963, 0.170155331492424, 0.2062264382839203)",baby6_jpg.rf.8881ac901c2af807a3d2c70644a0fe1c.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",1923_png_jpg.rf.151a5ef5e2d01031350f90275bb253e9.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",baby10_jpg.rf.e36d362251a2562ead94a3254401090a.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",93_JPG_jpg.rf.b51a891d814932ca0a174b0c57a64ab8.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",baby37_jpg.rf.0cfb704642dab49afb3c7590b08f6a66.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",52_jpg.rf.69c06a63d97ca255665a2c58723c87c9.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.7597605586051941, 0.9403434991836548, 0.3148120939731598, 0.11885299533605576)",122_png_jpg.rf.a4cdbc41ba00571e7a3de07285d29cf1.jpg,1
"(0.30203500390052795, 0.1733957976102829)","(0.43084716796875, 0.1832350790500641)","(0.4551098942756653, 0.516968846321106)","(0.4544440805912018, 0.5185966491699219)","(0.497079998254776, 0.15475544333457947, 0.4832114279270172, 0.3064078688621521)",baby5_jpg.rf.6e57a4572ce6cc1784d3cf8905539366.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",2413_png_jpg.rf.9dd6ea9e33875e47658d8edb1c59e461.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.5386560559272766, 0.33019036054611206, 0.1328941285610199, 0.10905971378087997)",0AD882F5-967E-43C3-9931-D368483CD8CA_JPG_jpg.rf.37b6761242a2610416303cf88667614a.jpg,1
"(0.8786026239395142, 0.06619210541248322)","(-1, -1)","(0.8226410746574402, 0.030604993924498558)","(-1, -1)","(0.8822569847106934, 0.1705533266067505, 0.23548607528209686, 0.341106653213501)",baby27_jpg.rf.91c732d704eff4c4851d910d3e02ea01.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",2445_png_jpg.rf.5d045fc3525510f1b08a8e6a7c4da233.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",56_jpg.rf.86e9b52cbd150b21fe1ebd7bcdd36b2e.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Nanit_39_JPG_jpg.rf.e15e3e270b0743f137bd016fa31e5fbc.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.45107507705688477, 0.3504561483860016, 0.06767330318689346, 0.08124804496765137)",Nanit_21_JPG_jpg.rf.21c062b04309819f74864efbc1f4bfc1.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.5772328972816467, 0.2565033435821533, 0.30637750029563904, 0.31002989411354065)",Sideways_2_jpg.rf.ac9688973522132a1c4dddf8b1170755.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",frame_0_png_jpg.rf.6dee71ff76e753fc93eba469758dca88.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Miku_07_JPG_jpg.rf.94ca0fc168cbab439f44e33968843435.jpg,1
"(0.4311898648738861, 0.18626174330711365)","(-1, -1)","(0.490792453289032, 0.2063431739807129)","(0.4979802072048187, 0.2421461045742035)","(0.508670449256897, 0.9185982942581177, 0.9826591610908508, 0.1620735228061676)",frame_6_16_png_jpg.rf.ceac4cc39aa347179126ce5f79e356e7.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.7994429469108582, 0.13738813996315002, 0.3803010880947113, 0.2553599774837494)",3836_png_jpg.rf.70baaa2c61d1ce5508b37b1db61cdc7c.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",baby50_jpg.rf.6ecbd06256b4fb6f3b9f6d76f95f30c2.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",11_jpg.rf.cc58f80e29caa1d968d6352ce3acbc2f.jpg,1
"(0.7501972913742065, 0.8390243649482727)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8305146098136902, 0.8693817257881165, 0.3273962140083313, 0.2511661946773529)",49_JPG_jpg.rf.52e1d2eb0c2d7f22370ea619ef785af5.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",3791_png_jpg.rf.c0bd899c1024fa09792ffa81d74aad39.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",15_jpg.rf.a723a12d8b50714f4edbc6c0871cb29c.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",frame_671_png_jpg.rf.77626383d41ba7683bc5947509093c33.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Miku_11_JPG_jpg.rf.497dd598ab1cbf4ff70ace034da2e13b.jpg,2
"(0.3508356213569641, 0.3162747919559479)","(-1, -1)","(0.3388175368309021, 0.3476189076900482)","(-1, -1)","(0.2972264885902405, 0.33401185274124146, 0.2475702315568924, 0.1501278430223465)",12_jpg.rf.f63b8a13da728cec907e1df09a627cef.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",baby16_jpg.rf.27aaf74e7d1177f000b557b05fcd4247.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Nanit_30_JPG_jpg.rf.0dfe18eb804ea21ae4600fe6f65d0ce1.jpg,2
"(0.3192221522331238, 0.2593463063240051)","(0.3553786873817444, 0.2653912901878357)","(0.3381749987602234, 0.28357231616973877)","(0.3372422456741333, 0.3163157105445862)","(0.316485732793808, 0.25147151947021484, 0.1098049134016037, 0.2026725709438324)",42_jpg.rf.fb451aec4810beaea08793d2ce7dfd3f.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",99_jpg.rf.985d5879df0a38593c5fe31ad62c3e3d.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",frame_27_1_jpeg_jpg.rf.ef4d5a73fcb804c2835449286b3feda7.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.12951631844043732, 0.5322186946868896, 0.24423198401927948, 0.2805778384208679)",Miku_04_JPG_jpg.rf.b664fb388609b7684a6aef82e2d50288.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.24162963032722473, 0.2671409547328949, 0.48325926065444946, 0.5335233807563782)",baby33_jpg.rf.448ff267d211452f417778e41743af32.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Nanit_30_JPG_jpg.rf.8bb7d0ce6e30aef888d4eea2147709bd.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Prone_29_jpg.rf.51b7b6a1e718b9c71206c747b02b751c.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8676902651786804, 0.5708117485046387, 0.2636043131351471, 0.3398574888706207)",26_jpg.rf.098909637611e229263170969c422836.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.7259869575500488, 0.13284499943256378, 0.45520877838134766, 0.25320005416870117)",1962_png_jpg.rf.10250b8b13afc0380ba818581efa8cd7.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",98_jpg.rf.a24e609fdd549d5210d5c865f356c8e8.jpg,1
"(0.19145791232585907, 0.6686134338378906)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",baby20_jpg.rf.aab0b50b5a741c2bd0bad88926bb05a4.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",frame_18_1_png_jpg.rf.9c8d4802f70ae24cf553906fb6e2acf2.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Nanit_16_JPG_jpg.rf.5f17f96e2f74bd152d9c8ac83c0f8536.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",8524_png_jpg.rf.1dac79b1df48c96f27b60c4603adeb52.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Nanit_37_JPG_jpg.rf.48a8706ebf57b2a82d67967b7fcf7c06.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",866_png_jpg.rf.af3a5650ae3a26610dddd9dd1f79a44b.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Nanit_25_JPG_jpg.rf.da17eb7d7b2c91e5e0a6f78d4d0c9027.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",94_JPG_jpg.rf.16c3f54aae69e0e7aead280d0cd28f1c.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",baby25_jpg.rf.7c8f299f7c120261ce6d2619dd641b87.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",baby42_jpg.rf.a39cb415841e897ac61c852190987bff.jpg,1
"(0.8700445294380188, 0.17590011656284332)","(-1, -1)","(0.8930218815803528, 0.27140045166015625)","(-1, -1)","(0.8511031866073608, 0.22516198456287384, 0.27452296018600464, 0.43308210372924805)",76_jpg.rf.1778715856dc9e2d6fc6744ae5c2d44e.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.4489807188510895, 0.4641956388950348, 0.1135665625333786, 0.15583518147468567)",baby30_jpg.rf.93f1ee8d86ba5145458cc9750178da49.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",frame_11_png_jpg.rf.11012e8d3932eba69ff67fa2773b77a8.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.4876812994480133, 0.5488871932029724, 0.958692193031311, 0.889676570892334)",7_jpg.rf.d0111eaf9351b98ee8dd0601cbcf1d2c.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(0.4423116147518158, 0.8894017338752747)","(-1, -1)",baby11_jpg.rf.88ac0524e77057367316e77cf3b982f5.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",baby11_jpg.rf.6cc6dc17230eddafa2afad28dbbe7fa0.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",11_jpg.rf.da13ddd48a90a181def397a268d8bc00.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",baby40_jpg.rf.a876f2f76149ec610132ec6b557b3f48.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",11_jpg.rf.4ef3f35d3c2e5a8afe7c7af080d5da60.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Nanit_39_JPG_jpg.rf.94b9b40c6db06db55b33eb9644bd49aa.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",baby31_jpg.rf.d3a47e89e60cf25632729889c9cd5662.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(0.5132599472999573, 0.10616151988506317)","(-1, -1)",Nanit_29_JPG_jpg.rf.c7de6f1950f21713ebcce399503f0226.jpg,2
"(0.1304183006286621, 0.14301981031894684)","(0.20120735466480255, 0.1086496114730835)","(-1, -1)","(-1, -1)","(0.1487581431865692, 0.11712448298931122, 0.2895834445953369, 0.20266517996788025)",4943_png_jpg.rf.5d79530760ab586005fba5c0dba57b1a.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",baby38_jpg.rf.5889a315ce78a01e4a3dd707aacc3394.jpg,1
"(0.23599334061145782, 0.4134187698364258)","(-1, -1)","(-1, -1)","(-1, -1)","(0.25772708654403687, 0.4178464412689209, 0.15441150963306427, 0.09846238791942596)",frame_572_png_jpg.rf.a1e9173c0f66fc77e786db5b9c5b3875.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Prone_195_jpg.rf.0b117bc9463c62d857096b3bbdacd433.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",frame_14_2_png_jpg.rf.85bc3418650ac47fed15ae07d34c1121.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Nanit_30_JPG_jpg.rf.b27c389b90fe0b4068d9bff392199011.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Prone_179_jpg.rf.88a6f220fb057e4a89ab6cc60d2897d2.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Nanit_09_JPG_jpg.rf.5be40e604c04e84bd6b4907a0e3213ef.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",1923_png_jpg.rf.2e29e68fb4dc3d88aac187b0b911f1bc.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.5093496441841125, 0.9186429977416992, 0.9813007116317749, 0.16271400451660156)",frame_28_2_png_jpg.rf.a0770f56d4fa64bb68c3cfe5cc1c3b52.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.4432588517665863, 0.12663070857524872, 0.863125205039978, 0.25326141715049744)",baby31_jpg.rf.a0a864e50cdec6ae4db7043ad36141f1.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.19489414989948273, 0.665831446647644, 0.38459309935569763, 0.6643140912055969)",20_JPG_jpg.rf.88328287d5ade53298d9ba4dee6fb50e.jpg,2
"(-1, -1)","(-1, -1)","(0.6792289018630981, 0.7468201518058777)","(-1, -1)","(-1, -1)",Supine_158_jpg.rf.a912a692c05d68e47de85573c7ddbe8c.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.4968790113925934, 0.4993119239807129, 0.9841896295547485, 0.9982134103775024)",Miku_06_JPG_jpg.rf.11ee835d486b66b024d52d3b7b243fed.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",38_jpg.rf.54d01c8c841521d5d809338091ed8569.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",baby23_jpg.rf.153bb9c9e24eb3051434d9d964ec2919.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",79_JPG_jpg.rf.e533c2be767046f9bff906f93376d37d.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8366435766220093, 0.1285858452320099, 0.32671278715133667, 0.2181028574705124)",baby18_jpg.rf.862aa817f5435d5a5716d2e596d9001b.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",frame_27_png_jpg.rf.ea24c0c056b943449d0bd9d57305cdcd.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",frame_27_png_jpg.rf.0cd5708e174414240e633cd3abe796c8.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",52_jpg.rf.1dcabf4ac79719254623402161fc9bc8.jpg,2
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",30_JPG_jpg.rf.0e1a3f622d04ea3d89e02bd5c6f7c5b8.jpg,1
