eye1,eye2,nose,mouth,head,image_path,label
"(0.7739736437797546, 0.7882868051528931)","(-1, -1)","(0.7678418159484863, 0.8443296551704407)","(-1, -1)","(0.8131718635559082, 0.6093521118164062, 0.3696771562099457, 0.5525375604629517)",baby11_jpg.rf.c3deebe8ddcf7632a255d9c29a787936.jpg,0
"(0.16478392481803894, 0.30572962760925293)","(0.14500197768211365, 0.46926742792129517)","(0.1984659731388092, 0.4153694212436676)","(0.25996145606040955, 0.39750999212265015)","(0.16430966556072235, 0.3011283874511719, 0.3284187912940979, 0.5208009481430054)",baby33_jpg.rf.66c1803217c2cc5fcdd25673b39b7db0.jpg,1
"(0.21026185154914856, 0.5679160356521606)","(-1, -1)","(0.2562263607978821, 0.6121098399162292)","(0.3268154263496399, 0.6061612367630005)","(0.2088170051574707, 0.4674983024597168, 0.4135581851005554, 0.34747228026390076)",19_jpg.rf.1a4730ddd931709b70e1069d95ca1b70.jpg,0
"(0.10716719925403595, 0.4940599501132965)","(-1, -1)","(0.1439916342496872, 0.5832561254501343)","(0.10742906481027603, 0.4959147572517395)","(0.13201236724853516, 0.542752206325531, 0.263681024312973, 0.4115467965602875)",38_jpg.rf.24340bf3991cf96de8e251e4dc8babb0.jpg,0
"(0.16816964745521545, 0.10080275684595108)","(-1, -1)","(-1, -1)","(-1, -1)","(0.1415747106075287, 0.21482296288013458, 0.28017503023147583, 0.42558059096336365)",Miku_06_JPG_jpg.rf.3a957a951496a7b00035183f70762acd.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.13783124089241028, 0.1997099369764328, 0.2727930545806885, 0.36617058515548706)",3707_png_jpg.rf.842bbeb5fc6da1a1b6590494a9583400.jpg,1
"(0.42826518416404724, 0.18443045020103455)","(0.30302324891090393, 0.17652450501918793)","(0.34002336859703064, 0.19869808852672577)","(0.46200665831565857, 0.5200985670089722)","(0.49253883957862854, 0.1532464176416397, 0.5091535449028015, 0.29735925793647766)",baby5_jpg.rf.afcdbf91ddb82519b7cf58935d9fce79.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Cubo_06_JPG_jpg.rf.8ee5409def04f2f03fd76235aaf25f0c.jpg,1
"(0.1660345047712326, 0.6885536909103394)","(0.14893972873687744, 0.5323518514633179)","(0.20068582892417908, 0.5959399938583374)","(-1, -1)","(0.16569048166275024, 0.6968225240707397, 0.3296324610710144, 0.5201279520988464)",baby33_jpg.rf.5be49c615d85577445dafdbbaeb02b16.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.43349894881248474, 0.48017674684524536, 0.8647316098213196, 0.9594583511352539)",Cubo_07_JPG_jpg.rf.443cc05652b8655964bfbe1a5ba20bc4.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.1850925236940384, 0.5638644695281982, 0.36969971656799316, 0.502504825592041)",baby49_jpg.rf.8b4d79c89cd2036ac9ec00ef18b7de3b.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.848922073841095, 0.7324868440628052, 0.30215582251548767, 0.32597827911376953)",53_JPG_jpg.rf.496804bf3382f167b2bc088d8f490f71.jpg,1
"(0.5614063739776611, 0.31478118896484375)","(0.7775960564613342, 0.3213806748390198)","(0.6786638498306274, 0.35183924436569214)","(0.6706674695014954, 0.4090441167354584)","(0.5924054384231567, 0.2269253432750702, 0.5656981468200684, 0.4488762319087982)",3_jpg.rf.feb4b9bb0f36e5e9d2d5cf2d93bce503.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(0.33978986740112305, 0.8191429376602173)","(-1, -1)",Nanit_38_JPG_jpg.rf.fe1e5cac5e91da2c987348ab6490e0e3.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.13237199187278748, 0.4648899435997009, 0.24281907081604004, 0.5082587003707886)",46_jpg.rf.4227bd4fd150c7bb45d73fe7cf406ecb.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.1371297538280487, 0.255886435508728, 0.2731003761291504, 0.34959283471107483)",2392_png_jpg.rf.150e8573db05826eeb4fbe199fa011ad.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Nanit_10_JPG_jpg.rf.28cbfdf22fe54853cb6db0a92d78d646.jpg,0
"(0.7216982841491699, 0.8861171007156372)","(0.5974505543708801, 0.9124332666397095)","(0.6293662786483765, 0.883653461933136)","(0.5977218747138977, 0.8586929440498352)","(0.7059999704360962, 0.8772264719009399, 0.4415042996406555, 0.22711829841136932)",65_jpg.rf.8ae30534c238d4b7277f57e98e22e411.jpg,0
"(-1, -1)","(-1, -1)","(0.858123779296875, 0.45530471205711365)","(-1, -1)","(0.8748580813407898, 0.5870782732963562, 0.24972209334373474, 0.33015307784080505)",Cubo_01_JPG_jpg.rf.9f3ce9212ff2d3c6368001b0ab4a6bea.jpg,0
"(0.2154887616634369, 0.28943195939064026)","(0.28363171219825745, 0.19866296648979187)","(0.29226890206336975, 0.2723333239555359)","(0.3597325384616852, 0.29761964082717896)","(0.22294779121875763, 0.18561825156211853, 0.4409235119819641, 0.3694201707839966)",baby47_jpg.rf.34781a2480eef7c2f934ee232ff7ab46.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.13338561356067657, 0.1864715814590454, 0.2571847438812256, 0.35631075501441956)",3836_png_jpg.rf.b21780faed20fd26843dcf726f609f90.jpg,1
"(0.6804737448692322, 0.12484002113342285)","(-1, -1)","(-1, -1)","(-1, -1)","(0.4982698857784271, 0.12724800407886505, 0.6661702394485474, 0.2544960081577301)",baby31_jpg.rf.9309d5a216459592d1a712a1738fee9b.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.20826801657676697, 0.12590532004833221, 0.40003737807273865, 0.24088343977928162)",3718_png_jpg.rf.be98eca8b672ce81a309f6c0ca286050.jpg,1
"(0.8816003799438477, 0.3855153024196625)","(-1, -1)","(0.8661894798278809, 0.4730566442012787)","(0.8361831903457642, 0.5017346143722534)","(0.8499763607978821, 0.27240920066833496, 0.3000473380088806, 0.5371066927909851)",baby25_jpg.rf.4024d79eeb16f65183902196e292dca1.jpg,1
"(0.2093624621629715, 0.43849754333496094)","(-1, -1)","(-1, -1)","(-1, -1)","(0.16323770582675934, 0.3127039074897766, 0.3234322667121887, 0.3610773980617523)",baby6_jpg.rf.706c9f1984b27e20093a48258694b363.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8573075532913208, 0.8376076817512512, 0.27635326981544495, 0.3000890612602234)",2152_png_jpg.rf.f4db271e45fb04e22d180245189b2474.jpg,1
"(0.5160519480705261, 0.9129655957221985)","(0.42072486877441406, 0.8985685110092163)","(0.4775334298610687, 0.8843063116073608)","(0.4836333394050598, 0.8443452715873718)","(0.46623724699020386, 0.8805423974990845, 0.24674348533153534, 0.2221519500017166)",35_JPG_jpg.rf.255a3305a1894fad8003c685afea3c10.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8615928888320923, 0.5111550092697144, 0.2759006917476654, 0.45336073637008667)",1201_png_jpg.rf.d873f29dab9bd8f91bb97f7c14339d0a.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.17934632301330566, 0.7793337106704712, 0.35541048645973206, 0.3673960566520691)",3640_png_jpg.rf.32a09084bbf1d6710f0106b41120d12d.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.36567074060440063, 0.8736108541488647, 0.3840634226799011, 0.17696265876293182)",866_png_jpg.rf.daba85d2ae01497a6e3a9843ea712db5.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.27886658906936646, 0.11528827250003815, 0.5577331781387329, 0.2305765450000763)",1190_png_jpg.rf.bf19c0a484b51ffb8f03d721fa52a9ab.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8774003982543945, 0.7506601214408875, 0.24519920349121094, 0.477608859539032)",Cubo_07_JPG_jpg.rf.8a9611aaf7595af48af3ca7608c79acb.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.6964396834373474, 0.45532602071762085, 0.604089617729187, 0.7381541132926941)",29_jpg.rf.8965307b4ef0536103511bf4c1155717.jpg,0
"(0.3491298258304596, 0.13329455256462097)","(-1, -1)","(0.2717943787574768, 0.1496654599905014)","(0.26526761054992676, 0.19360622763633728)","(0.5017703771591187, 0.1306440383195877, 0.5631821751594543, 0.2562190890312195)",86_jpg.rf.dd502242ed39ba6ffcdbfde5c92f2f2d.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.1997290700674057, 0.13023319840431213, 0.390727698802948, 0.25205686688423157)",95_jpg.rf.1ed00f76aac91ec2594de3ef3cfd05e3.jpg,1
"(0.7633698582649231, 0.33208581805229187)","(0.7729443311691284, 0.4199656844139099)","(0.7423726320266724, 0.377506822347641)","(0.6904784440994263, 0.37425917387008667)","(0.781040370464325, 0.3874303996562958, 0.2854505479335785, 0.2142009288072586)",99_jpg.rf.985d5879df0a38593c5fe31ad62c3e3d.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.5270768404006958, 0.1527838408946991, 0.4757559895515442, 0.2645784020423889)",1163_png_jpg.rf.e60a26b7e986793f92e8694357d89ce8.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.36632126569747925, 0.8740977048873901, 0.40026408433914185, 0.18322601914405823)",866_png_jpg.rf.805fff4424e7ac21d02b405b6d9914bf.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.5114388465881348, 0.1377628743648529, 0.7572132349014282, 0.2755257487297058)",61_jpg.rf.f6e57bc1a827335f3123f9462ede415c.jpg,1
"(0.47523269057273865, 0.12715940177440643)","(-1, -1)","(0.5281260013580322, 0.1469045877456665)","(0.5340074300765991, 0.1920444667339325)","(0.3484029173851013, 0.1289929449558258, 0.4206320643424988, 0.24762782454490662)",87_jpg.rf.7efe71dd3257ac148ac2768eaa953a5d.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8838284611701965, 0.798989474773407, 0.2280641496181488, 0.38107165694236755)",3600_png_jpg.rf.35f5b21931051818d759b97b97246820.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.7356701493263245, 0.1296442449092865, 0.360218346118927, 0.25438815355300903)",2363_png_jpg.rf.7a82c878b0d0351c752f485afaa294ea.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.14337602257728577, 0.19806607067584991, 0.28421011567115784, 0.3653029501438141)",3641_png_jpg.rf.b33ce8005eb76f1916ebc76b38356595.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.15246132016181946, 0.45697155594825745, 0.2824663519859314, 0.5599794387817383)",baby1_jpg.rf.032554e3438927ecda83a30764d4a2cb.jpg,0
"(0.38418442010879517, 0.13060417771339417)","(0.3013868033885956, 0.14073917269706726)","(0.32788097858428955, 0.1530783623456955)","(0.333655446767807, 0.19230443239212036)","(0.45380526781082153, 0.12093666940927505, 0.36813485622406006, 0.241151362657547)",37_jpg.rf.6730aa2829a86178f2fa2545f63dc615.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.85716712474823, 0.5044553279876709, 0.2836276888847351, 0.44344282150268555)",1190_png_jpg.rf.13aa84c83d6b27a103cfb0313fd648db.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.43118754029273987, 0.4477730691432953, 0.8601850271224976, 0.894761860370636)",Cubo_07_JPG_jpg.rf.3f2e84d3aa3dc59cf5d85b26aae2ed9d.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(0.4815128445625305, 0.818386435508728)","(-1, -1)",Nanit_38_JPG_jpg.rf.87d92ab93fbabb026b48b166c84db25c.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.1461906135082245, 0.2919655740261078, 0.2901020646095276, 0.575465202331543)",baby12_jpg.rf.2860a25fc122ccd808026a751b371192.jpg,1
"(0.7376042008399963, 0.40155038237571716)","(0.7443671226501465, 0.2812405824661255)","(0.7090119123458862, 0.3303225338459015)","(0.6520999670028687, 0.3316496014595032)","(0.794476330280304, 0.3969080448150635, 0.39471739530563354, 0.33984288573265076)",baby32_jpg.rf.f32b900147818198559fa18bf35192c2.jpg,0
"(0.13747449219226837, 0.5124490261077881)","(0.1484619826078415, 0.6089296340942383)","(0.1663009375333786, 0.5629443526268005)","(0.20759829878807068, 0.5609554648399353)","(0.1353132575750351, 0.5523661375045776, 0.250488817691803, 0.23463325202465057)",71_jpg.rf.cfa33fc9b361267fdb9e7429789205a2.jpg,0
"(0.9229551553726196, 0.8042770624160767)","(0.6902356147766113, 0.8065136075019836)","(0.8524781465530396, 0.7700580358505249)","(0.846625030040741, 0.7186138033866882)","(0.6327406167984009, 0.8196645975112915, 0.6857260465621948, 0.35974007844924927)",52_jpg.rf.af25338d12e8a6894f6729fa874802c1.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.4309697151184082, 0.42103737592697144, 0.8599710464477539, 0.8415964245796204)",Cubo_07_JPG_jpg.rf.abaab7613608187f99cfc8bd721f269b.jpg,1
"(0.32001709938049316, 0.8312814831733704)","(0.1330036222934723, 0.8273431658744812)","(0.1780446469783783, 0.7939836382865906)","(0.17556048929691315, 0.7387657165527344)","(0.40784794092178345, 0.8363319635391235, 0.6585034132003784, 0.3230052888393402)",58_jpg.rf.a1ac2dab9f5bddf64ccb6beb9b6867bb.jpg,1
"(0.22163155674934387, 0.15844258666038513)","(-1, -1)","(-1, -1)","(-1, -1)","(0.1587199717760086, 0.18311117589473724, 0.26069146394729614, 0.34388649463653564)",Miku_10_JPG_jpg.rf.320576f55c4da1370d83f8e8083ae5f3.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.10715337097644806, 0.458662211894989, 0.20992045104503632, 0.4911227226257324)",8524_png_jpg.rf.289a72c7f19a661ad0b65f8a5266d2b6.jpg,1
"(0.49423885345458984, 0.8639076352119446)","(0.39908599853515625, 0.855060875415802)","(0.447780042886734, 0.8316871523857117)","(0.4477551579475403, 0.7958589792251587)","(0.45348629355430603, 0.8665803670883179, 0.2425217628479004, 0.24236145615577698)",71_jpg.rf.e20f30e807afd681c6691404671e68dc.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",29_jpg.rf.8f90b403193740c968c023b7f6ab6c38.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.6271778345108032, 0.12196582555770874, 0.4052346348762512, 0.2194385826587677)",9500_png_jpg.rf.7d6128b1417943a49d0acd8f059f19a3.jpg,1
"(0.8600420951843262, 0.5074001550674438)","(-1, -1)","(0.8498830795288086, 0.45689716935157776)","(-1, -1)","(0.8698509335517883, 0.5908201336860657, 0.256814569234848, 0.3287540376186371)",Cubo_01_JPG_jpg.rf.9520c67a813f1980f8e0ee273f113a97.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.12562333047389984, 0.6845769882202148, 0.23173777759075165, 0.5240157842636108)",174_png_jpg.rf.e4789a5b5e4bbe7b692193ca3f49acd5.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Nanit_09_JPG_jpg.rf.3f20ceabfe0a4349c439841177da1149.jpg,0
"(0.13040749728679657, 0.5906038880348206)","(-1, -1)","(-1, -1)","(0.1931341141462326, 0.6181926727294922)","(0.13160555064678192, 0.5348727107048035, 0.22162088751792908, 0.34917429089546204)",27_jpg.rf.246acf7cfea99b2b5113182d7d78b29a.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Nanit_10_JPG_jpg.rf.903aba14aad8be6f983ec671f50bec86.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Nanit_10_JPG_jpg.rf.7e9a133b69d461d0ec2c5408d0d66a28.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.42350807785987854, 0.8790760040283203, 0.3741624653339386, 0.23118630051612854)",278_png_jpg.rf.af4359cd8a014404f6d905e0f40795ed.jpg,1
"(0.41254982352256775, 0.08543118089437485)","(-1, -1)","(0.3443841338157654, 0.08393848687410355)","(0.32457345724105835, 0.1244926005601883)","(0.49953317642211914, 0.11272605508565903, 0.42233410477638245, 0.22545211017131805)",baby15_jpg.rf.6d642ac056e027c3cc1ea4b3ce292192.jpg,0
"(0.7829143404960632, 0.6730350255966187)","(0.7656782269477844, 0.7508023381233215)","(0.7496798634529114, 0.7318254709243774)","(0.6891711950302124, 0.7011536359786987)","(0.813912034034729, 0.6543492078781128, 0.3716568052768707, 0.27752819657325745)",baby7_jpg.rf.c74966bb7e3bd1129552fc01816b4094.jpg,0
"(0.7808755040168762, 0.33124271035194397)","(0.7612065076828003, 0.2532573342323303)","(-1, -1)","(0.6879653930664062, 0.29923996329307556)","(0.8106503486633301, 0.33425673842430115, 0.37869930267333984, 0.2770133912563324)",baby7_jpg.rf.db1115bbfce32399e86e10f2b56827a6.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.1571626514196396, 0.44187790155410767, 0.28430745005607605, 0.37672966718673706)",278_png_jpg.rf.ffe79233db2539cdc3101df99d76da6b.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.23096363246440887, 0.8641822934150696, 0.3709851801395416, 0.2572799324989319)",3613_png_jpg.rf.323b823c39ce90e361e5bacdf54a477e.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.6178218722343445, 0.7751226425170898, 0.6483356356620789, 0.3377128541469574)",Nanit_19_JPG_jpg.rf.c76ef6e4f9087ada6b662442946d7673.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Nanit_24_JPG_jpg.rf.3401f721fafdc90be6c5b5b6b0a21e98.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",2460_png_jpg.rf.5386fbafa845b8e626a5ad553aced156.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.7299726009368896, 0.1381828635931015, 0.36229008436203003, 0.2672448456287384)",2460_png_jpg.rf.f37872a8d8d100f200577dcc659655c4.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(0.8830487132072449, 0.5256889462471008)","(0.8530252575874329, 0.3279802203178406, 0.2939494252204895, 0.6559604406356812)",baby26_jpg.rf.4f6ad5ab90668d892ae740ce2cf12c94.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.15333306789398193, 0.6979328393936157, 0.27012282609939575, 0.3917514681816101)",1922_png_jpg.rf.d5917a3d725258d3037289eee41c6cc9.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.5544403791427612, 0.4980369210243225, 0.8911193013191223, 0.9958208799362183)",Miku_11_JPG_jpg.rf.26352f2f6a527c914ab45ed02be13c78.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.7025856375694275, 0.14819853007793427, 0.42720556259155273, 0.27172142267227173)",1940_png_jpg.rf.e1074ec1d094b7ee6b6afb89d5a9d1f5.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.866856575012207, 0.3673916459083557, 0.2252492904663086, 0.4073466360569)",866_png_jpg.rf.fb276e6eefac65875664876241cd6018.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.7212127447128296, 0.8762676119804382, 0.5478714108467102, 0.24590153992176056)",60_jpg.rf.72b08fae4c20c61aed55df5badd5a14b.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",2424_png_jpg.rf.4aac3ba807e94883104e692bc043b782.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",56_jpg.rf.be3ec09669c4a9c1769e84a6c16dcbb8.jpg,1
"(0.537758469581604, 0.13103953003883362)","(-1, -1)","(0.48343998193740845, 0.15041151642799377)","(0.47909611463546753, 0.19229856133460999)","(0.6605719327926636, 0.13180230557918549, 0.42202815413475037, 0.2480492889881134)",87_jpg.rf.dfaa7d211f72c20e63eaa2cb657a4de1.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8098472356796265, 0.8864935040473938, 0.3710293173789978, 0.21918830275535583)",3671_png_jpg.rf.b21315d455158d42ae08e1435cdb7222.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.25783222913742065, 0.13447728753089905, 0.37929993867874146, 0.2672977149486542)",2413_png_jpg.rf.9cb39a1770a5299cdddd153ff0e37d0c.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.18875181674957275, 0.8781551122665405, 0.3610785901546478, 0.23758931457996368)",3640_png_jpg.rf.8a6e9f4c17ccedc13f5e7c9e9af9e841.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.2791721224784851, 0.1701197624206543, 0.4359096586704254, 0.2858263850212097)",1962_png_jpg.rf.13ebdd68403859e6d9270f0346359fe5.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8462188839912415, 0.8386603593826294, 0.30752062797546387, 0.27601107954978943)",Cubo_08_JPG_jpg.rf.be7d30f5e9ed1a2e8efd13d450bc3a1c.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.1347413957118988, 0.4918079376220703, 0.266632080078125, 0.4526916444301605)",1259_png_jpg.rf.f6cd3d0b22f45bd763fdb03c72a99938.jpg,1
"(0.808026134967804, 0.36497029662132263)","(0.8051416277885437, 0.13806919753551483)","(0.7788370847702026, 0.21689903736114502)","(0.7279825210571289, 0.22114896774291992)","(0.8300780057907104, 0.4130532741546631, 0.3275037705898285, 0.7011977434158325)",1_jpg.rf.9dc1019473c3be0fa000439d95f97a2d.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.736232340335846, 0.13726656138896942, 0.38090449571609497, 0.2702825665473938)",2337_png_jpg.rf.fb9b47390b1a5d98be6fcfca0acc3a64.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)",Nanit_09_JPG_jpg.rf.0cabcc91ed558cb4d60add685e348aa1.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8790639042854309, 0.7491769194602966, 0.24187226593494415, 0.48045092821121216)",Cubo_07_JPG_jpg.rf.9e811f6fa2675d834c68f7c6bc5738ff.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8581693768501282, 0.2184712439775467, 0.28134045004844666, 0.42570799589157104)",Miku_06_JPG_jpg.rf.a7cc459f5e75e178886ebd4b320c37ab.jpg,0
"(0.3078979253768921, 0.8410148620605469)","(-1, -1)","(0.3544487953186035, 0.835310161113739)","(-1, -1)","(0.25593358278274536, 0.8082561492919922, 0.27817535400390625, 0.2850090563297272)",baby4_jpg.rf.c98ae636fb64eb04290e2f042caac6a8.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.6561671495437622, 0.17191588878631592, 0.47544556856155396, 0.3315950334072113)",Nanit_37_JPG_jpg.rf.f2c2dfc07b135b858fbb75b21df60462.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.285366952419281, 0.8564592599868774, 0.4202832579612732, 0.27370205521583557)",1990_png_jpg.rf.3664f9633c7e580e1bade4b8c9869260.jpg,1
"(0.3856438994407654, 0.8725334405899048)","(-1, -1)","(0.3234533667564392, 0.8539117574691772)","(0.32945170998573303, 0.8110145330429077)","(0.4546830654144287, 0.8793692588806152, 0.3578382432460785, 0.2412615269422531)",37_jpg.rf.6b8e916c5c910713a118320fd59a8974.jpg,0
"(0.7445905208587646, 0.2841237783432007)","(0.7380560636520386, 0.40253081917762756)","(0.7086456418037415, 0.33082279562950134)","(0.6517559289932251, 0.33156004548072815)","(0.7927008867263794, 0.3932606279850006, 0.38188743591308594, 0.33360129594802856)",baby32_jpg.rf.eee55c31dc892ed55082c7444b432016.jpg,0
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.8015077710151672, 0.1545453518629074, 0.3942333161830902, 0.29877138137817383)",baby21_jpg.rf.434a25a6aed13693dfdc10405d5dbe4b.jpg,1
"(-1, -1)","(-1, -1)","(-1, -1)","(-1, -1)","(0.6140283346176147, 0.7770243883132935, 0.6509402990341187, 0.3323136270046234)",Nanit_19_JPG_jpg.rf.1684082650308921f7332f22d13212ac.jpg,0
"(0.834667980670929, 0.741254448890686)","(-1, -1)","(0.8219248652458191, 0.8019736409187317)","(0.7680501937866211, 0.808574378490448)","(0.8585128784179688, 0.5501532554626465, 0.2824360430240631, 0.5660858154296875)",47_jpg.rf.091470cf991dbc0971b8fbe8c9fb023e.jpg,1
